Date,Ticker,Close,Return,Volume,RVOL,Dollar_Vol,Market_Cap_Current
2025-05-30,NEXT,8.279999732971191,0.07953059329981009,4047500,2.6251102578737093,33513298.919200897,1342543232
2025-06-24,NEXT,9.199999809265137,0.11786152138293213,9654200,5.17188362163639,88818638.15860748,1342543232
2025-07-11,NEXT,10.770000457763672,0.1693811523512835,9729900,3.7170717730767393,104791027.45399475,1342543232
2015-04-16,NFLX,8.02928638458252,0.1821184326028316,1045009000,5.736865162321692,8390676535.466194,349400203264
2015-07-16,NFLX,11.581000328063965,0.18016922981831499,634610000,2.783944360594516,7349418618.192673,349400203264
2016-10-18,NFLX,11.878999710083008,0.1902805866683587,421682000,4.111361521297947,5009160355.747223,349400203264
2017-07-18,NFLX,18.360000610351562,0.13543602496751198,415874000,6.564538227921631,7635446893.829346,349400203264
2018-01-23,NFLX,25.02899932861328,0.09978908367643763,277053000,3.547288667812593,6934359350.990295,349400203264
2018-04-17,NFLX,33.60599899291992,0.09188378472306571,338665000,2.8215076589313655,11381175648.937225,349400203264
2020-07-10,NFLX,54.87300109863281,0.08068772733720073,216056000,3.638274153731127,11855641125.36621,349400203264
2020-08-26,NFLX,54.75299835205078,0.11608707755519718,203737000,4.218021988942384,11155211625.25177,349400203264
2021-01-20,NFLX,58.63399887084961,0.1685433773676695,326375000,7.695173290233289,19136671381.47354,349400203264
2022-01-27,NFLX,38.66999816894531,0.0750624647376481,243247000,2.5573801170574364,9406361044.60144,349400203264
2022-10-19,NFLX,27.238000869750977,0.13086441789163622,466853000,3.5224272714171785,12716142420.045853,349400203264
2023-01-20,NFLX,34.25,0.08461590220709561,284303000,3.3188211830311154,9737377750.0,349400203264
2023-03-23,NFLX,32.0369987487793,0.0900646279041152,156533000,2.5114737317525346,5014847525.14267,349400203264
2023-05-18,NFLX,37.12900161743164,0.09215800046836531,209252000,3.9949903204743924,7769317846.450806,349400203264
2023-10-19,NFLX,40.176998138427734,0.16054763975038244,280744000,5.035830046296545,11279451165.374756,349400203264
2024-01-24,NFLX,54.48699951171875,0.10703178756681087,264328000,5.804864765150783,14402439606.933594,349400203264
2024-10-18,NFLX,76.38899993896484,0.11087036453117584,159741000,5.343330412036634,12202455239.250183,349400203264
2025-01-22,NFLX,95.39900207519531,0.09694369803852419,142732000,4.265080942171357,13616490364.196777,349400203264
2021-01-28,NG,9.470000267028809,0.09733489472176082,3245200,2.7688592917447004,30732044.86656189,3648228608
2026-01-27,NG,11.739999771118164,0.1255991781028337,8808600,3.0781972386174217,103412961.98387146,3648228608
2016-01-08,NGL,6.959844589233398,0.45614026336493124,8235200,4.487859639944523,57315712.16125488,1465142272
2016-04-22,NGL,7.377905368804932,0.2411547626257542,14043300,18.045295383725787,103610138.4657383,1465142272
2018-06-01,NGL,8.170621871948242,0.08411211878528577,2169800,2.708559587561947,17728615.337753296,1465142272
2025-11-05,NGL,8.569999694824219,0.2640117152837768,1491600,6.11499436302142,12783011.544799805,1465142272
2016-08-04,NGVT,43.5,0.1465472212583816,1350900,2.7751186343187,58764150.0,2623931648
2019-02-14,NGVT,107.87000274658203,0.11206188398538176,1131800,6.713925552424737,122087269.10858154,2623931648
2020-04-30,NGVT,51.91999816894531,0.15583259762551221,1572200,2.6389599926145375,81628621.12121582,2623931648
2024-10-30,NGVT,41.650001525878906,0.17921862643680272,1076900,2.945448080631265,44852886.643218994,2623931648
2025-08-05,NGVT,49.560001373291016,0.21321917318277994,1240800,5.863478486874749,61494049.70397949,2623931648
2023-11-16,NICE,195.14999389648438,0.08967557031099166,1957100,3.5571994619942564,381928053.0548096,6897474048
2024-02-22,NICE,245.5,0.08681216814970784,1503500,4.536129129582139,369109250.0,6897474048
2018-11-19,NIO,7.840000152587891,0.09040335051384012,49171800,2.678684077203419,385506919.50302124,13009951744
2019-02-25,NIO,9.0,0.10159117698350832,52424200,3.2448568929734853,471817800.0,13009951744
2019-02-26,NIO,9.789999961853027,0.08777777353922527,106022600,5.7492495032839654,1037961249.9555588,13009951744
2020-06-03,NIO,5.599999904632568,0.19148938976407112,199210000,4.98265163808956,1115575981.001854,13009951744
2020-07-06,NIO,11.510000228881836,0.2270789006880384,329223800,3.5388578162418605,3789366013.353348,13009951744
2020-07-07,NIO,13.220000267028809,0.14856646430432732,444070500,4.231189607332669,5870612128.579617,13009951744
2020-08-25,NIO,17.84000015258789,0.19171675580261757,299047800,3.814746729186197,5335012797.631073,13009951744
2020-08-26,NIO,20.440000534057617,0.14573993045020056,364104600,4.098376912415719,7442298218.452835,13009951744
2020-10-14,NIO,26.5,0.22571688119044664,382663200,5.284022462638217,10140574800.0,13009951744
2021-12-30,NIO,32.41999816894531,0.1476105546529314,137245800,2.5940923574282904,4449508584.695435,13009951744
2022-11-30,NIO,12.779999732971191,0.21714283171154203,173185000,2.725614067778925,2213304253.754616,13009951744
2024-05-01,NIO,5.269999980926514,0.11652546931840671,147465600,3.0809627716162717,777143709.1873169,13009951744
2024-09-09,NIO,5.570000171661377,0.10956179139932044,125459100,2.924261298816267,698807208.5364819,13009951744
2025-03-11,NIO,5.21999979019165,0.1704035303910984,162169100,2.5595636106856414,846522667.9755688,13009951744
2025-08-22,NIO,6.340000152587891,0.14440436755296981,234464700,3.654570658513279,1486506233.776474,13009951744
2015-09-25,NKE,54.87788009643555,0.08894503963631151,36968200,4.269614387811199,2028736446.9810486,94211596288
2017-06-30,NKE,52.893959045410156,0.10964852786546796,46553000,4.320063103192279,2462372475.440979,94211596288
2018-06-29,NKE,72.33629608154297,0.11129704494140623,31314100,5.003039615658374,2265146009.1270447,94211596288
2020-09-23,NKE,118.13095092773438,0.08761850079413207,37822700,5.854857272886996,4468031517.654419,94211596288
2021-06-25,NKE,144.31817626953125,0.15531416229231634,46285400,7.082145909153157,6679824515.905762,94211596288
2022-12-21,NKE,109.79563903808594,0.12179041414813123,32777300,4.073470179070979,3598804599.443054,94211596288
2025-06-27,NKE,71.2129135131836,0.1519027644993028,117530300,7.966819126960052,8369675089.078522,94211596288
2016-04-27,NMIH,6.349999904632568,0.12389376946012498,1694000,11.876467907596313,10756899.83844757,3232978944
2016-12-09,NMIH,10.100000381469727,0.0802139004706765,1819000,3.898246967553898,18371900.693893433,3232978944
2018-02-16,NMIH,20.549999237060547,0.081578907213713,1404000,2.9949124884011136,28852198.928833008,3232978944
2018-09-10,NMIH,23.25,0.09929079996908562,1139700,3.778031922828303,26498025.0,3232978944
2019-11-07,NMIH,31.9950008392334,0.09872939275903146,1462900,4.004872974156811,46805486.72771454,3232978944
2020-06-05,NMIH,18.760000228881836,0.14390247958817085,8001100,5.12145787859973,150100637.83130646,3232978944
2022-08-03,NMIH,20.389999389648438,0.08515159106772133,1293200,3.798446197001072,26368347.21069336,3232978944
2024-08-20,NMM,54.65699768066406,0.15966225089182196,1293800,9.767845683439658,70715223.59924316,1713585664
2025-02-05,NMR,6.720025062561035,0.08049536410761564,1602100,2.7335858585858586,10766152.152729034,26404988928
2025-04-09,NMR,5.460000038146973,0.1030303532390538,2751100,3.595692122701311,15021006.104946136,26404988928
2020-06-03,NMRK,5.487983226776123,0.32873613034645793,6692500,3.818438049159002,36728327.7451992,4124471808
2020-06-05,NMRK,6.067162990570068,0.14107108250149608,5281600,2.626172220730531,32044328.050994873,4124471808
2020-11-09,NMRK,6.309609889984131,0.1818185228343579,2782900,3.165353882901584,17559013.362836838,4124471808
2021-02-02,NMRK,7.567449569702148,0.1440922073858762,3000500,3.7387078686686186,22706132.433891296,4124471808
2021-05-06,NMRK,11.495590209960938,0.11470843632873079,1927600,3.024065765115622,22158899.688720703,4124471808
2023-08-02,NMRK,7.326103687286377,0.08201439244114433,2158000,3.141902467077725,15809731.757164001,4124471808
2021-11-01,NN,12.779999732971191,0.16712328361482112,1908500,6.820090410420426,24390629.49037552,1926707712
2023-09-12,NN,5.070000171661377,0.12917604234059302,1849100,7.5005070376830405,9374937.317419052,1926707712
2023-09-13,NN,5.730000019073486,0.13017748028908557,1695600,5.356922833899376,9715788.032341003,1926707712
2024-01-09,NN,5.099999904632568,0.1015118312256033,2239600,3.852578161957597,11421959.7864151,1926707712
2024-03-11,NN,5.260000228881836,0.3521851123475508,3333400,5.341815967436941,17533684.762954712,1926707712
2024-08-06,NN,8.0600004196167,0.14164312817875963,1756600,3.019510098839708,14158196.737098694,1926707712
2024-11-04,NN,12.869999885559082,0.076987455311978,2159800,2.9522605337798584,27796625.752830505,1926707712
2025-03-05,NN,11.5,0.22340430496720273,2683800,2.760443719882539,30863700.0,1926707712
2025-03-13,NN,11.199999809265137,0.09055494742441086,3602600,2.917297616830376,40349119.31285858,1926707712
2024-06-20,NNE,15.220000267028809,0.31206894538915747,4240200,3.9032877204125875,64535845.132255554,1359164160
2024-06-24,NNE,20.8700008392334,0.32676423690895534,6134200,4.447957189626606,128020759.14802551,1359164160
2024-06-25,NNE,29.100000381469727,0.39434591333435876,12111600,7.2266210015692405,352447564.62020874,1359164160
2024-06-28,NNE,23.440000534057617,0.4451295638933009,9413700,4.0849030813491805,220657133.0274582,1359164160
2024-07-01,NNE,28.100000381469727,0.19880544971154201,14862800,5.623734803452307,417644685.66970825,1359164160
2024-08-14,NNE,7.949999809265137,0.1954886759781131,4483000,3.35605388551387,35639849.14493561,1359164160
2024-09-20,NNE,13.020000457763672,0.22946178188505117,6496000,3.215427717224516,84577922.97363281,1359164160
2024-09-23,NNE,14.170000076293945,0.08832562043763542,7535400,3.3307254717356423,106776618.5749054,1359164160
2024-10-16,NNE,21.450000762939453,0.378534716226431,12636800,3.1722378977597927,271059369.6411133,1359164160
2024-10-21,NNE,27.360000610351562,0.3424927250744011,12450100,2.5335334367766387,340634743.598938,1359164160
2025-01-22,NNE,36.45000076293945,0.13269112545896689,11698400,2.656285301353642,426406688.9251709,1359164160
2025-01-23,NNE,42.7400016784668,0.1725651792557081,18093600,3.742429758083198,773320494.3695068,1359164160
2025-05-23,NNE,35.86000061035156,0.30068919141423295,19940000,10.598180663369574,715048412.1704102,1359164160
2025-09-19,NNE,46.310001373291016,0.2119864559774341,13423800,5.4692685192541575,621656196.4347839,1359164160
2025-10-06,NNE,53.630001068115234,0.2054394031203691,8815600,2.5844468809916097,472780637.41607666,1359164160
2025-12-19,NNE,33.029998779296875,0.09262319812967523,4186200,2.593503540650885,138270180.88989258,1359164160
2020-11-09,NNN,29.239238739013672,0.15754694720023318,2729700,2.7257476658844677,79814349.98588562,8196982272
